"pos_05_Brarut_1.A.6_01_7401"	"pos_10_Brarut_1.B.3_01_7408"	"pos_15_Calcus_1.B.8_01_7415"	"pos_17_Calcus_1.C.2_01_7417"	"pos_01_Fistax_1.A.2_01_7396"	"pos_02_Fistax_1.A.3_01_7398"	"pos_04_Gripul_1.A.5_01_7400"	"pos_23_Gripul_1.C.8_01_7425"	"pos_09_Hypcup_1.B.2_01_7407"	"pos_21_Hypcup_1.C.6_01_7421"	"pos_25_Marpol_1.D.2_01_7427"	"pos_26_Marpol_1.D.3_01_7428"	"pos_12_Plaund_1.B.5_01_7410"	"pos_13_Plaund_1.B.6_01_7411"	"pos_06_Polstr_1.A.7_01_7402"	"pos_07_Polstr_1.A.8_01_7403"
7.383646	7.242626	7.920343	8.22348	0	0	7.842829	0	0	7.491025	0	0	0	0	0	0
7.423888	7.52497	7.412288	7.034275	7.266146	7.730971	7.419292	7.400297	6.902976	7.144717	6.361402	7.071387	7.242626	6.574803	6.804631	6.292724
8.212417	8.23798	8.367367	8.373272	7.039809	6.937512	8.695222	8.583814	8.027999	7.61498	7.224922	0	6.995234	7.77283	6.241281	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10.22988	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8.921384	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.745646	0	0	0	6.315459	0	0	0	6.210504	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.504965	7.599662	0	0	0	0
6.143533	6.542241	0	0	8.170389	7.749735	0	0	0	0	0	0	0	0	0	0
0	0	8.053022	0	7.322077	8.702191	0	0	0	0	0	7.257183	7.95894	0	0	7.023564
0	0	0	0	0	0	8.024396	8.407878	0	0	0	0	0	0	0	0
0	8.81544	8.843033	9.043161	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.817375	6.963282	7.924326	7.83667	0	6.375583	6.092691	6.303413	0	0	0	6.376155
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.837894	6.768022
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6.29892	0	0	0	0	0	0	0	6.343022	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9.154198	7.404367	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7.98273	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.164665	0	7.913133	8.399674	0	5.90175	0	0	8.284108	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5.640374	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.710908
7.893172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6.830919	6.28112	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.621401	7.880423	0	0
0	0	0	0	0	0	0	6.173386	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.289257	10.378058	0	0	0	0
0	0	0	0	0	0	0	6.79016	0	0	7.68021	0	0	0	6.311807	0
0	0	0	0	0	0	0	0	9.331697	0	0	0	0	0	7.498906	8.108844
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.543571	6.994543
0	0	0	0	0	0	0	0	0	0	0	0	0	5.412295	0	0
0	0	8.40663	8.538868	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5.666288	0	0	0	0
0	0	0	0	0	8.544899	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.420129	7.308666	7.581328	8.34594	9.105438	8.806825	7.924046	7.009041	7.99943	7.379429	7.402757	7.701106	8.46626	8.22873	7.996172	8.876804
0	7.242626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.873796	0	0	0	0	6.445903	6.891431	0	9.050295	8.653283	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6.807396	0	6.542394	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.743917	0	0	0	7.558246	6.404569	0	0	7.665571	7.228509	7.601458	6.736012	0	7.353065	5.72828	0
0	0	7.705918	0	0	0	0	0	0	0	8.542281	9.182647	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7.905777	0	0	0	0	0	0	8.913605	9.141483	0	0	0	0	0	0
0	6.432837	8.873069	0	0	0	0	0	7.744438	7.766586	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7.739314	0	0	0	0	0	0	0	7.73609	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.309989
0	8.813643	8.686117	8.605273	0	0	0	0	9.273151	0	0	0	0	0	0	0
0	7.777769	7.854949	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.093865	0
0	0	0	8.948254	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	5.400079	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7.611035	0	7.708796	0	0	0	0	0	0	0	9.542539	9.635548	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.395348
0	0	0	0	0	0	0	8.124684	0	0	0	0	0	0	0	0
0	0	0	0	0	6.746331	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8.05633	0	0	0	0	0	0	0	0
7.723325	7.790792	8.27439	8.294724	0	6.110527	0	0	0	0	0	0	0	6.074849	0	0
0	0	5.66396	0	0	0	0	0	0	0	7.928811	6.84888	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.272602	7.647175	0	0	0	0
0	0	7.44449	9.672941	0	0	7.159192	0	0	0	0	0	0	0	0	0
0	0	0	0	7.37177	6.99513	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.969832	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	9.233504	0	0	0	0
0	0	0	0	0	0	6.685052	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.421589	0	0	0	0	6.731801	6.406151	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.642302	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.359768	0	0	0	0	0
0	0	0	0	0	0	0	0	7.506838	7.396296	0	0	0	0	0	0
0	0	0	0	0	0	9.811314	9.194143	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.224912	6.875596	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.532203	8.067666	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.046373	8.800343	0	0
7.698483	7.396296	7.836333	0	0	0	0	0	0	0	0	0	6.361758	0	0	0
7.944128	7.943913	8.357847	7.427149	8.588324	8.541166	7.991811	7.573071	8.325246	7.54184	7.858851	7.950825	7.50314	7.219033	7.731236	8.360323
0	0	0	0	7.644238	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	9.405369	0	7.488396	9.302553	8.834752	8.415049	0	0	0	0	0	8.359405	9.545166	9.6954
0	0	8.329471	0	0	7.053164	7.658771	0	0	0	0	6.265636	8.190993	7.983189	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.248244	0	0	0	0	0	0	0	0
8.344758	0	6.763349	0	0	0	6.825962	0	0	8.078203	0	0	0	0	0	0
7.235996	8.41335	8.317249	8.4617	0	0	0	0	0	0	0	0	0	0	0	0
8.598845	7.838068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.79378	8.385504	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.418114	6.031416	0	0	0	0	0	5.31293	0	0	0	0	6.795061	0	7.075288	6.394847
0	0	0	5.527053	0	0	0	0	0	0	0	0	7.306864	6.937811	0	0
0	8.383367	0	0	0	0	0	0	0	8.076267	0	0	0	0	6.456389	0
7.008303	7.438873	7.661779	7.11703	0	0	0	6.349503	0	0	0	0	0	6.943663	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.03321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.76761	6.794685	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.274482	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7.074202	6.3497	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.55044	8.455311	0	10.288667	5.906037	0	0	0	0	0	8.002038	6.713571
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.900533	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.511941	0	0	0	0	7.987205	8.150904	0	0	0	0	0	0	9.040932	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	8.790393	0	7.277353	8.876149	0	0	0	8.608196	7.038434	6.692729	0	0	0
8.475258	0	0	0	0	0	0	8.80471	0	9.800748	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.868667	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8.429164	0	0	0	0	0	0
0	8.786551	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.795084	0	0	0	0	0	0	0	0	0	8.972409	9.109831
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.195795	0	0	0
6.611912	7.7577	0	0	7.18956	7.499736	6.916057	7.895802	7.514556	6.944959	7.876324	6.565322	7.440478	6.740334	0	6.152869
8.186607	7.652888	7.308666	7.058486	0	5.968849	7.33167	9.189297	7.57249	8.239082	7.60487	7.745088	7.002122	7.435311	8.788704	7.280962
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.215394	7.147036	7.795322	0	0	0	0	0	0	0	0	0
8.85882	9.287399	0	8.838511	8.926351	0	8.819819	0	8.803904	8.689093	8.55517	9.071431	8.853649	9.471606	8.999572	9.072359
9.223671	8.165243	8.877919	8.207605	9.215598	9.519279	9.221158	8.412771	9.091095	9.202416	7.879556	0	9.385827	8.561531	8.485935	8.122139
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6.298428	7.843416	0
0	0	0	0	0	0	0	0	0	8.041843	0	0	0	0	0	6.182448
7.759587	8.045296	7.779316	8.152147	6.572294	7.80567	0	0	7.956236	7.999335	0	0	8.521019	7.075603	0	0
8.786499	0	0	9.403817	0	0	8.489826	8.217004	9.227269	8.956381	0	0	8.357216	8.190451	8.827554	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.882026	0
0	0	0	0	0	0	0	0	0	0	0	9.596037	0	0	0	0
0	0	8.865056	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6.891089	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.212365	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.261797	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.553797	6.420334	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6.365989	0	0	7.40655	0	0	0	0	0	8.453809	8.090164
5.812748	7.091484	8.018328	7.58304	0	7.160138	7.626386	7.413052	7.256155	7.4799	0	0	6.762003	7.137932	6.338323	6.332924
0	0	0	0	0	6.251002	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7.073297	0	0	0	0	0	0	0	0	0	0	7.866921	7.921783	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.738582	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.359892	5.946383	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.844773	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7.288726	5.680145	0	0	0	0	0	5.922372	0	6.801808	7.561604	0	0	0	0
8.098665	0	7.634875	8.604219	8.384521	8.248881	8.603973	8.621138	8.62849	8.627484	8.399794	8.213278	8.619341	7.611096	7.532725	8.322882
0	0	0	0	0	0	0	0	0	0	7.541892	7.09582	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.399081	0	7.041181	0	6.688405	0	0	0	0
0	0	6.992067	6.681266	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7.681346	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.724159	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.345387	8.073085	0	0	0	0	0	0
7.085918	7.876733	7.907759	7.847494	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6.108287	0	0	0	0	0	0
0	0	9.035787	9.298567	0	0	0	0	0	0	0	0	0	0	9.071122	9.213117
0	0	0	0	0	8.173047	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.308754	0
9.39187	0	0	8.225137	0	0	0	9.090224	0	9.895834	0	0	0	0	0	0
7.084059	7.05454	7.780971	7.918085	0	7.376788	8.144517	10.048324	0	7.722888	0	0	7.480746	8.398878	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.799182	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.291416	7.660078	0	0	8.250725	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8.943257	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7.045161	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.548933	6.926873	0	0	0	0	0	0	0	0	0	6.853918
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5.557808	0	0	0	0	0	0	6.687343	7.125984	0	0	0	0
0	0	8.389726	9.69601	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8.030461	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.629607	0
0	0	0	0	0	0	0	0	0	0	0	0	9.071895	8.848473	0	0
0	0	8.307675	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.263738	0	0	0	0	0
0	0	0	0	0	0	0	0	6.893469	7.287133	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7.419337	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.624395	7.55547	0	0	0	0	0	0	0	0
8.606311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.12538
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.02471	0	0	0	0	7.114301	0	0
0	0	0	0	0	0	0	0	0	0	7.561572	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	8.465483	8.149728	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.303909	7.624665	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.120896	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.128221	8.07229	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.865061	7.659595	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.521496	7.560274	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.524066	8.590794	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.576146	9.907163	0	0	0	0	8.52908	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.707213	7.527403	7.310015	0	0	0	0	0	6.150216	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.572207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.185782	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.098503	8.455954	0	0	0	0
0	0	0	0	5.85537	8.035326	0	0	0	0	0	0	0	0	7.372846	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.376486
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.888943	8.387584	0	0	0	0	0	7.496262
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.677009	8.752715	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.920542	8.10977	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8.623195	0	6.488013	5.868128	7.763878	0	0	0	8.562778	0	0	7.578927	7.226347	8.305927	0
0	5.74454	0	0	0	0	5.503769	0	6.61851	0	5.204622	0	0	0	8.54431	6.898577
0	0	0	0	0	0	0	0	0	9.148707	0	0	8.49868	7.943255	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9.43124	7.896678	0	0
6.399327	0	6.470428	0	6.98556	6.786753	6.414298	0	5.91333	8.092428	7.377989	7.91709	0	6.531041	6.39709	6.475667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.064718	7.08631	6.835597	7.875384	6.93216	7.140732	6.320322	6.963416	7.324738	7.424146	7.029452	7.233122	7.321699	7.449289	7.002513	7.356985
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5.540039	6.545983	7.798376	0	8.380963	0	0	7.484926	8.29348	0	0	0	0
0	8.866599	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.309159	7.98525	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.955607	7.816924	0	0	0	0	0	0	0	0	0	0
8.792115	0	0	0	0	0	8.558411	9.903877	8.214472	8.84681	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6.205446	6.869026	0	0	0	0	0	0	6.052973	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.306917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6.789173	0	0	0	0
0	0	0	0	7.141796	6.635569	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.193693	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8.219947	0	7.593965	0	0	0	0	0	0	0	0	0	0	7.93852	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.380444	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.756728	6.93223	6.514748	0	0	6.821779	8.337293	0	7.343602	0	7.830171	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	9.357067	7.696424	7.8541	0	7.309341	0	0	0	6.635866
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8.046162	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5.91333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.977132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6.42742	0	8.9516	0	9.589749	0	7.452605	0	0	0	0
0	0	0	0	0	0	0	0	0	6.315459	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8.635438	0	9.275062	0	0	0	9.348371	0	0
0	0	0	6.393163	0	0	0	0	0	0	8.536887	7.882437	0	0	6.913387	7.678708
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.913387	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7.191638	0	0	0	0	0	0	0	0	0	0	7.600577	6.833428
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.446551	0	0	0	0	0	0	0	0	0	0	8.161268	7.096121	0	0
0	0	0	0	0	0	6.817743	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.464494	7.371335
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.847088	7.395884
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7.445722	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.003612	7.819537	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.521755	8.470916	0	0	0	0
0	0	6.828909	9.273491	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5.719833	8.958465	10.129118	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.909705	0	0	6.68631	7.561255	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.195877	0	7.427149	0	0	0	0	0	7.540235	7.927809
